//year month day hour minute  second csecond, lat, lng, altitude, KMPH, deg,angle,G,satls,millis()
//年月日时分秒毫秒,经度,纬度,高度,速度,gps角度,mpu倾角,mpu加速度,卫星数,mcu毫秒
/*
#V 文件格式版本
#D 文件开始时间
#U 用户ID
#N 用户名称
#M 载具
#H 硬件版本
#B 固件版本
#T 赛道名称
<tracksector> 赛道分段信息,第一个点是终点线FinishLine,分段直线开始点和结束点的经纬度.
*/
#V=1.0.0=                         
#D=06-12-2022 17:12:41=
#U=X2681756=
#N=可乐=
#M=Ninja250=
#H=XLap=
#B=xlap_wifi=
#T=LI WAN         =
<tracksector>
20220612091359080,0
20220612091400000,7
20220612091400020,0
20220612091400040,8
20220612091400060,6
20220612091400080,6
20220612091401000,2
20220612091401020,6
20220612091401040,5
20220612091401060,2
20220612091401080,9
20220612091402000,0
20220612091402020,1
20220612091402040,7
20220612091402060,6
20220612091402080,7
20220612091403000,6
20220612091403020,6
20220612091403040,6
20220612091403060,6
20220612091403080,6
20220612091404000,7
20220612091404020,6
20220612091404040,9
20220612091404060,8
20220612091404080,6
20220612091405000,6
20220612091405020,4
20220612091405040,3
20220612091405060,7
20220612091405080,7
20220612091406000,7
20220612091406020,9
20220612091406040,6
20220612091406060,2
20220612091406080,1
20220612091407000,5
20220612091407020,5
20220612091407040,6
20220612091407060,7
20220612091407080,6
20220612091408000,2
20220612091408020,6
20220612091408040,6
20220612091408060,5
20220612091408080,6
20220612091409000,6
20220612091409020,6
20220612091409040,20220612091409060,
20220612091409080,
20220612091410000,
20220612091410020,
20220612091410040,
20220612091410060,
20220612091410080,
20220612091411000,
20220612091411020,
20220612091411040,
20220612091411060,
20220612091411080,
20220612091412000,1
20220612091412020,4
20220612091412040,1
20220612091412060,0
20220612091412080,5
20220612091413000,1
20220612091413020,2
20220612091413040,4
20220612091413060,
20220612091413080,
20220612091414000,
20220612091414020,
20220612091414040,
20220612091414060,
20220612091414080,
20220612091415000,
20220612091415020,
20220612091415040,
20220612091415060,
20220612091415080,
20220612091416000,
20220612091416020,
20220612091416040,20220612091416060,5
20220612091416080,3
20220612091417000,8
20220612091417020,5
20220612091417040,5
20220612091417060,5
20220612091417080,6
20220612091418000,7
20220612091418020,5
20220612091418040,20220612091418060,20220612091418080,20220612091419000,
20220612091419020,
20220612091419040,
20220612091419060,
20220612091419080,
20220612091420000,
20220612091420020,
20220612091420040,
20220612091420060,
20220612091420080,
20220612091421000,
20220612091421020,
20220612091421040,
20220612091421060,
20220612091421080,
20220612091422000,
20220612091422020,
20220612091422040,
20220612091422060,
20220612091422080,
20220612091423000,
20220612091423020,8
20220612091423040,3
20220612091423060,8
20220612091423080,8
20220612091424000,1
20220612091424020,4
20220612091424040,1
20220612091424060,2
20220612091424080,0
20220612091425000,2
20220612091425020,0
20220612091425040,0
20220612091425060,3
20220612091425080,0
20220612091426000,5
20220612091426020,9
20220612091426040,6
20220612091426060,5
20220612091426080,2
20220612091427000,3
20220612091427020,2
20220612091427040,3
20220612091427060,7
20220612091427080,3
20220612091428000,5
20220612091428020,2
20220612091428040,2
20220612091428060,7
20220612091428080,4
20220612091429000,7
20220612091429020,4
20220612091429040,1
20220612091429060,6
20220612091429080,4
20220612091430000,0
20220612091430020,
20220612091430040,
20220612091430060,
20220612091430080,
20220612091431000,
20220612091431020,
20220612091431040,
20220612091431060,
20220612091431080,
20220612091432000,8
20220612091432020,5
20220612091432040,5
20220612091432060,4
20220612091432080,5
20220612091433000,1
20220612091433020,2
20220612091433040,5
20220612091433060,4
20220612091433080,2
20220612091434000,5
20220612091434020,4
20220612091434040,5
20220612091434060,5
20220612091434080,7
20220612091435000,5
20220612091435020,5
20220612091435040,8
20220612091435060,5
20220612091435080,7
20220612091436000,2
20220612091436020,2
20220612091436040,6
20220612091436060,7
20220612091436080,7
20220612091437000,6
20220612091437020,5
20220612091437040,5
20220612091437060,7
20220612091437080,1
20220612091438000,8
20220612091438020,7
20220612091438040,9
20220612091438060,4
20220612091438080,4
20220612091439000,1
20220612091439020,1
20220612091439040,5
20220612091439060,1
20220612091439080,5
20220612091440000,7
20220612091440020,1
20220612091440040,5
20220612091440060,5
20220612091440080,7
20220612091441000,9
20220612091441020,8
20220612091441040,4
20220612091441060,7
20220612091441080,4
20220612091442000,0
20220612091442020,5
20220612091442040,9
20220612091442060,9
20220612091442080,1
20220612091443000,2
20220612091443020,3
20220612091443040,2
20220612091443060,4
20220612091443080,2
20220612091444000,6
20220612091444020,4
20220612091444040,6
20220612091444060,6
20220612091444080,9
20220612091445000,0
20220612091445020,8
20220612091445040,1
20220612091445060,20220612091445080,
20220612091446000,
20220612091446020,
20220612091446040,
20220612091446060,
20220612091446080,
20220612091447000,
20220612091447020,
20220612091447040,
20220612091447060,
20220612091447080,
20220612091448000,
20220612091448020,
20220612091448040,
20220612091448060,
20220612091448080,
20220612091449000,
20220612091449020,
20220612091449040,
20220612091449060,
20220612091449080,
20220612091450000,
20220612091450020,
20220612091450040,
20220612091450060,
20220612091450080,
20220612091451000,
20220612091451020,
20220612091451040,
20220612091451060,
20220612091451080,
20220612091452000,
20220612091452020,
20220612091452040,
20220612091452060,
20220612091452080,
20220612091453000,
20220612091453020,
20220612091453040,
20220612091453060,20220612091453080,5
20220612091454000,5
20220612091454020,5
20220612091454040,6
20220612091454060,0
20220612091454080,7
20220612091455000,8
20220612091455020,1
20220612091455040,0
20220612091455060,9
20220612091455080,9
20220612091456000,7
20220612091456020,4
20220612091456040,5
20220612091456060,5
20220612091456080,4
20220612091457000,8
20220612091457020,0
20220612091457040,5
20220612091457060,3
20220612091457080,4
20220612091458000,1
20220612091458020,8
20220612091458040,4
20220612091458060,1
20220612091458080,9
20220612091459000,6
20220612091459020,0
20220612091459040,9
20220612091459060,0
20220612091459080,4
20220612091500000,4
20220612091500020,4
20220612091500040,7
20220612091500060,5
20220612091500080,5
20220612091501000,1
20220612091501020,0
20220612091501040,6
20220612091501060,5
20220612091501080,4
20220612091502000,5
20220612091502020,3
20220612091502040,9
20220612091502060,9
20220612091502080,4
20220612091503000,7
20220612091503020,8
20220612091503040,2
20220612091503060,3
20220612091503080,1
20220612091504000,9
20220612091504020,7
20220612091504040,4
20220612091504060,4
20220612091504080,2
20220612091505000,3
20220612091505020,0
20220612091505040,1
20220612091505060,1
20220612091505080,4
20220612091506000,7
20220612091506040,4
20220612091506080,5
20220612091507020,4
20220612091507060,4
20220612091507080,9
20220612091508000,1
20220612091508020,1
20220612091508040,5
20220612091508060,4
20220612091508080,8
20220612091509000,1
20220612091509020,7
20220612091509040,2
20220612091509060,9
20220612091509080,6
20220612091510000,0
20220612091510020,7
20220612091510040,4
20220612091510060,3
20220612091510080,4
20220612091511000,1
20220612091511020,4
20220612091511040,0
20220612091511060,2
20220612091511080,1
20220612091512000,20220612091512020,
20220612091512040,
20220612091512060,
20220612091512080,
20220612091513000,
20220612091513020,
20220612091513040,
20220612091513060,
20220612091513080,
20220612091514000,
20220612091514020,
20220612091514040,0
20220612091514060,7
20220612091514080,3
20220612091515000,9
20220612091515020,7
20220612091515040,0
20220612091515060,4
20220612091515080,7
20220612091516000,
20220612091516020,
20220612091516040,
20220612091516060,
20220612091516080,
20220612091517000,
20220612091517020,
20220612091517040,
20220612091517060,
20220612091517080,
20220612091518000,
20220612091518020,
20220612091518040,
20220612091518060,
20220612091518080,20220612091519000,20220612091519020,9
20220612091519040,3
20220612091519060,3
20220612091519080,0
20220612091520000,2
20220612091520020,2
20220612091520040,4
20220612091520060,4
20220612091520080,0
20220612091521000,20220612091521020,20220612091521040,20220612091521060,20220612091521080,20220612091522000,20220612091522020,
20220612091522040,
20220612091522060,
20220612091522080,
20220612091523000,
20220612091523020,
20220612091523040,
20220612091523060,
20220612091523080,
20220612091524000,
20220612091524020,
20220612091524040,
20220612091524060,
20220612091524080,
20220612091525000,
20220612091525020,
20220612091525040,
20220612091525060,
20220612091525080,
20220612091526000,
20220612091526020,
20220612091526040,
20220612091526060,
20220612091526080,3
20220612091527000,3
20220612091527020,0
20220612091527040,7
20220612091527060,5
20220612091527080,6
20220612091528000,9
20220612091528020,4
20220612091528040,4
20220612091528060,0
20220612091528080,7
20220612091529000,4
20220612091529020,6
20220612091529040,0
20220612091529060,7
20220612091529080,3
20220612091530000,3
20220612091530020,5
20220612091530040,4
20220612091530060,5
20220612091530080,4
20220612091531000,6
20220612091531020,5
20220612091531040,4
20220612091531060,4
20220612091531080,4
20220612091532000,4
20220612091532020,4
20220612091532040,5
20220612091532060,8
20220612091532080,5
20220612091533000,4
20220612091533020,3
20220612091533040,0
20220612091533060,3
20220612091533080,6
20220612091534000,0
20220612091534020,
20220612091534040,
20220612091534060,
20220612091534080,
20220612091535000,
20220612091535020,
20220612091535040,
20220612091535060,
20220612091535080,5
20220612091536000,3
20220612091536020,4
20220612091536040,0
20220612091536060,9
20220612091536080,1
20220612091537000,4
20220612091537020,3
20220612091537040,3
20220612091537060,5
20220612091537080,8
20220612091538000,6
20220612091538020,3
20220612091538040,3
20220612091538060,8
20220612091538080,8
20220612091539000,7
20220612091539020,8
20220612091539040,3
20220612091539060,9
20220612091539080,6
20220612091540000,3
20220612091540020,3
20220612091540040,8
20220612091540060,3
20220612091540080,3
20220612091541000,8
20220612091541020,9
20220612091541040,6
20220612091541060,6
20220612091541080,4
20220612091542000,0
20220612091542020,7
20220612091542040,8
20220612091542060,3
20220612091542080,3
20220612091543000,4
20220612091543020,0
20220612091543040,5
20220612091543060,3
20220612091543080,6
20220612091544000,8
20220612091544020,8
20220612091544040,5
20220612091544060,3
20220612091544080,3
20220612091545000,3
20220612091545020,0
20220612091545040,8
20220612091545060,3
20220612091545080,5
20220612091546000,5
20220612091546020,7
20220612091546040,6
20220612091546060,7
20220612091546080,3
20220612091547000,2
20220612091547020,6
20220612091547040,3
20220612091547060,4
20220612091547080,3
20220612091548000,6
20220612091548020,3
20220612091548040,2
20220612091548060,8
20220612091548080,8
20220612091549000,9
20220612091549020,1
20220612091549040,20220612091549060,20220612091549080,
20220612091550000,
20220612091550020,
20220612091550040,
20220612091550060,
20220612091550080,
20220612091551000,
20220612091551020,
20220612091551040,
20220612091551060,
20220612091551080,
20220612091552000,
20220612091552020,
20220612091552040,
20220612091552060,
20220612091552080,
20220612091553000,
20220612091553020,
20220612091553040,
20220612091553060,
20220612091553080,
20220612091554000,
20220612091554020,
20220612091554040,
20220612091554060,
20220612091554080,
20220612091555000,
20220612091555020,
20220612091555040,
20220612091555060,
20220612091555080,
20220612091556000,
20220612091556020,
20220612091556040,
20220612091556060,
20220612091556080,
20220612091557000,
20220612091557020,
20220612091557040,20220612091557060,3
20220612091557080,1
20220612091558000,4
20220612091558020,1
20220612091558040,9
20220612091558060,3
20220612091558080,5
20220612091559000,3
20220612091559020,9
20220612091559040,4
20220612091559060,3
20220612091559080,4
20220612091600000,2
20220612091600020,3
20220612091600040,3
20220612091600060,3
20220612091600080,5
20220612091601000,6
20220612091601020,2
20220612091601040,4
20220612091601060,3
20220612091601080,3
20220612091602000,4
20220612091602020,3
20220612091602040,2
20220612091602060,9
20220612091602080,2
20220612091603000,7
20220612091603020,6
20220612091603040,2
20220612091603060,3
20220612091603080,9
20220612091604000,9
20220612091604020,2
20220612091604040,2
20220612091604060,2
20220612091604080,2
20220612091605000,3
20220612091605020,2
20220612091605040,7
20220612091605060,3
20220612091605080,2
20220612091606000,6
20220612091606020,2
20220612091606040,8
20220612091606060,3
20220612091606080,6
20220612091607000,2
20220612091607020,5
20220612091607040,0
20220612091607060,6
20220612091607080,3
20220612091608000,7
20220612091608020,2
20220612091608040,3
20220612091608060,2
20220612091608080,2
20220612091609000,2
20220612091609020,3
20220612091609040,6
20220612091609060,3
20220612091609080,7
20220612091610000,7
20220612091610020,6
20220612091610040,3
20220612091610060,1
20220612091610080,5
20220612091611000,4
20220612091611020,5
20220612091611040,8
20220612091611060,2
20220612091611080,9
20220612091612000,3
20220612091612020,6
20220612091612040,4
20220612091612060,2
20220612091612080,5
20220612091613000,4
20220612091613020,5
20220612091613040,2
20220612091613060,7
20220612091613080,2
20220612091614000,6
20220612091614020,3
20220612091614040,8
20220612091614060,2
20220612091614080,5
20220612091615000,20220612091615020,
20220612091615040,
20220612091615060,
20220612091615080,
20220612091616000,
20220612091616020,
20220612091616040,
20220612091616060,
20220612091616080,
20220612091617000,
20220612091617020,
20220612091617040,
20220612091617060,3
20220612091617080,3
20220612091618000,2
20220612091618020,3
20220612091618040,9
20220612091618060,0
20220612091618080,7
20220612091619000,
20220612091619020,
20220612091619040,
20220612091619060,
20220612091619080,
20220612091620000,
20220612091620020,
20220612091620040,
20220612091620060,
20220612091620080,
20220612091621000,
20220612091621020,
20220612091621040,
20220612091621060,
20220612091621080,20220612091622000,20220612091622020,5
20220612091622040,3
20220612091622060,3
20220612091622080,3
20220612091623000,3
20220612091623020,2
20220612091623040,3
20220612091623060,0
20220612091623080,9
20220612091624000,20220612091624020,20220612091624040,20220612091624060,
20220612091624080,
20220612091625000,
20220612091625020,
20220612091625040,
20220612091625060,
20220612091625080,
20220612091626000,
20220612091626020,
20220612091626040,
20220612091626060,
20220612091626080,
20220612091627000,
20220612091627020,
20220612091627040,
20220612091627060,
20220612091627080,
20220612091628000,
20220612091628020,
20220612091628040,
20220612091628060,
20220612091628080,2
20220612091629000,2
20220612091629020,2
20220612091629040,7
20220612091629060,9
20220612091629080,1
20220612091630000,3
20220612091630020,1
20220612091630040,2
20220612091630060,3
20220612091630080,4
20220612091631000,2
20220612091631020,0
20220612091631040,5
20220612091631060,2
20220612091631080,2
20220612091632000,4
20220612091632020,1
20220612091632040,1
20220612091632060,0
20220612091632080,1
20220612091633000,2
20220612091633020,2
20220612091633040,8
20220612091633060,1
20220612091633080,4
20220612091634000,0
20220612091634020,5
20220612091634040,4
20220612091634060,3
20220612091634080,3
20220612091635000,1
20220612091635020,2
20220612091635040,1
20220612091635060,0
20220612091635080,
20220612091636000,
20220612091636020,
20220612091636040,
20220612091636060,
20220612091636080,
20220612091637000,
20220612091637020,5
20220612091637040,4
20220612091637060,4
20220612091637080,2
20220612091638000,5
20220612091638020,6
20220612091638040,0
20220612091638060,8
20220612091638080,9
20220612091639000,0
20220612091639020,2
20220612091639040,1
20220612091639060,1
20220612091639080,5
20220612091640000,2
20220612091640020,1
20220612091640040,0
20220612091640060,4
20220612091640080,7
20220612091641000,7
20220612091641020,6
20220612091641040,1
20220612091641060,9
20220612091641080,2
20220612091642000,2
20220612091642020,7
20220612091642040,1
20220612091642060,0
20220612091642080,2
20220612091643000,1
20220612091643020,0
20220612091643040,7
20220612091643060,9
20220612091643080,8
20220612091644000,4
20220612091644020,9
20220612091644040,7
20220612091644060,1
20220612091644080,3
20220612091645000,4
20220612091645020,2
20220612091645040,0
20220612091645060,5
20220612091645080,2
20220612091646000,1
20220612091646020,8
20220612091646040,2
20220612091646060,3
20220612091646080,2
20220612091647000,2
20220612091647020,6
20220612091647040,9
20220612091647060,2
20220612091647080,7
20220612091648000,2
20220612091648020,7
20220612091648040,8
20220612091648060,2
20220612091648080,6
20220612091649000,2
20220612091649020,1
20220612091649040,8
20220612091649060,4
20220612091649080,7
20220612091650000,9
20220612091650020,2
20220612091650040,7
20220612091650060,9
20220612091650080,20220612091651000,20220612091651020,
20220612091651040,
20220612091651060,
20220612091651080,
20220612091652000,
20220612091652020,
20220612091652040,
20220612091652060,
20220612091652080,
20220612091653000,
20220612091653020,
20220612091653040,
20220612091653060,
20220612091653080,
20220612091654000,
20220612091654020,
20220612091654040,
20220612091654060,
20220612091654080,
20220612091655000,
20220612091655020,
20220612091655040,
20220612091655060,
20220612091655080,
20220612091656000,
20220612091656020,
20220612091656040,
20220612091656060,
20220612091656080,
20220612091657000,
20220612091657020,
20220612091657040,
20220612091657060,
20220612091657080,
20220612091658000,
20220612091658020,
20220612091658040,
20220612091658060,
20220612091658080,
20220612091659000,20220612091659020,6
20220612091659040,3
20220612091659060,2
20220612091659080,2
20220612091700000,1
20220612091700020,4
20220612091700040,3
20220612091700060,3
20220612091700080,2
20220612091701000,1
20220612091701020,1
20220612091701040,3
20220612091701060,4
20220612091701080,4
20220612091702000,5
20220612091702020,4
20220612091702040,1
20220612091702060,1
20220612091702080,2
20220612091703000,2
20220612091703020,6
20220612091703040,3
20220612091703060,4
20220612091703080,3
20220612091704000,1
20220612091704020,4
20220612091704040,1
20220612091704060,4
20220612091704080,4
20220612091705000,9
20220612091705020,9
20220612091705040,8
20220612091705060,3
20220612091705080,2
20220612091706000,4
20220612091706020,5
20220612091706040,3
20220612091706060,4
20220612091706080,5
20220612091707000,8
20220612091707020,9
20220612091707040,1
20220612091707060,1
20220612091707080,2
20220612091708000,5
20220612091708020,4
20220612091708040,7
20220612091708060,3
20220612091708080,7
20220612091709000,3
20220612091709020,4
20220612091709040,1
20220612091709060,0
20220612091709080,3
20220612091710000,5
20220612091710020,3
20220612091710040,1
20220612091710060,1
20220612091710080,1
20220612091711000,7
20220612091711020,5
20220612091711040,4
20220612091711060,3
20220612091711080,5
20220612091712000,7
20220612091712020,1
20220612091712040,0
20220612091712060,5
20220612091712080,4
20220612091713000,3
20220612091713020,1
20220612091713040,9
20220612091713060,1
20220612091713080,1
20220612091714000,8
20220612091714020,7
20220612091714040,2
20220612091714060,1
20220612091714080,1
20220612091715000,3
20220612091715020,5
20220612091715040,0
20220612091715060,6
20220612091715080,5
20220612091716000,3
20220612091716020,9
20220612091716040,0
20220612091716060,20220612091716080,
20220612091717000,
20220612091717020,
20220612091717040,
20220612091717060,
20220612091717080,
20220612091718000,
20220612091718020,
20220612091718040,
20220612091718060,
20220612091718080,
20220612091719000,
20220612091719020,7
20220612091719040,3
20220612091719060,5
20220612091719080,1
20220612091720000,3
20220612091720020,7
20220612091720040,0
20220612091720060,
20220612091720080,
20220612091721000,
20220612091721020,
20220612091721040,
20220612091721060,
20220612091721080,
20220612091722000,
20220612091722020,
20220612091722040,
20220612091722060,
20220612091722080,
20220612091723000,
20220612091723020,
20220612091723040,20220612091723060,2
20220612091723080,9
20220612091724000,1
20220612091724020,6
20220612091724040,3
20220612091724060,5
20220612091724080,6
20220612091725000,1
20220612091725020,6
20220612091725040,6
20220612091725060,20220612091725080,20220612091726000,
20220612091726020,
20220612091726040,
20220612091726060,
20220612091726080,
20220612091727000,
20220612091727020,
20220612091727040,
20220612091727060,
20220612091727080,
20220612091728000,
20220612091728020,
20220612091728040,
